Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Kirk Cousins,SCOT,WAS,QB,Dal,L 23-27,28/46,364.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4
Blake Bortles,SLIV,JAC,QB,@SD,L 14-38,31/50,329.0,2.0,2.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.4
Dak Prescott,WA (Wed),DAL,QB,@Wsh,W 27-23,22/30,292.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2
Aaron Rodgers,NOG,GNB,QB,@Min,L 14-17,20/36,213.0,1.0,1.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.3
Marcus Mariota,WA (Wed),TEN,QB,@Det,W 16-15,25/33,238.0,2.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5
Joe Flacco,WA (Wed),BAL,QB,@Cle,W 25-20,25/45,302.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1
Matthew Stafford,APE,DET,QB,Ten,L 15-16,22/40,260.0,1.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
Drew Brees,APE,NOR,QB,@NYG,L 13-16,29/44,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
Josh McCown,WA (Wed),CLE,QB,Bal,L 20-25,20/33,260.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
Eli Manning,SLIV,NYG,QB,NO,W 16-13,32/41,368.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.2
Russell Wilson,FUNK,SEA,QB,@LA,L 3-9,22/35,254.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
Trevor Siemian,WA (Wed),DEN,QB,Ind,W 34-20,22/33,266.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.3
Brock Osweiler,WA (Wed),HOU,QB,KC,W 19-12,19/33,268.0,1.0,2.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3
Andrew Luck,LOS,IND,QB,@Den,L 20-34,21/40,197.0,1.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
Case Keenum,WA (Wed),LAR,QB,Sea,W 9-3,18/30,239.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9
Jacoby Brissett,WA (Wed),NWE,QB,Mia,W 31-24,6/9,92.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
Jameis Winston,WA (Wed),TAM,QB,@Ari,L 7-40,27/52,243.0,1.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
Alex Smith,WA (Wed),KAN,QB,@Hou,L 12-19,20/37,186.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6
EJ Manuel,WA (Wed),BUF,QB,NYJ,L 31-37,1/1,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Drew Stanton,WA (Wed),ARI,QB,TB,W 40-7,1/4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ryan Mallett,WA (Wed),BAL,QB,@Cle,W 25-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,WA (Wed),NYJ,QB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Petty,WA (Wed),NYJ,QB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Hackenberg,WA (Wed),NYJ,QB,@Buf,W 37-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardale Jones,WA (Wed),BUF,QB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cassel,WA (Wed),TEN,QB,@Det,W 16-15,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
Kellen Clemens,WA (Wed),SDG,QB,Jax,W 38-14,0/1,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
Tom Brady,WA (Wed),NWE,QB,Mia,W 31-24,--/--,,,,,,,,,,,,,,
Mike Vick,WA (Wed),PIT,QB,Cin,W 24-16,--/--,,,,,,,,,,,,,,
Shaun Hill,WA (Wed),MIN,QB,GB,W 17-14,--/--,,,,,,,,,,,,,,
Tony Romo,WA (Wed),DAL,QB,@Wsh,W 27-23,--/--,,,,,,,,,,,,,,
Matt Schaub,WA (Wed),ATL,QB,@Oak,W 35-28,--/--,,,,,,,,,,,,,,
Luke McCown,WA (Wed),NOR,QB,@NYG,L 13-16,--/--,,,,,,,,,,,,,,
Dan Orlovsky,WA (Wed),DET,QB,Ten,L 15-16,--/--,,,,,,,,,,,,,,
Derek Anderson,WA (Wed),CAR,QB,SF,W 46-27,--/--,,,,,,,,,,,,,,
Jay Cutler,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Tarvaris Jackson,WA (Wed),SEA,QB,@LA,L 3-9,--/--,,,,,,,,,,,,,,
Charlie Whitehurst,WA (Wed),IND,QB,@Den,L 20-34,--/--,,,,,,,,,,,,,,
Bruce Gradkowski,WA (Wed),PIT,QB,Cin,W 24-16,--/--,,,,,,,,,,,,,,
Matt Moore,WA (Wed),MIA,QB,@NE,L 24-31,--/--,,,,,,,,,,,,,,
Chad Henne,WA (Wed),JAC,QB,@SD,L 14-38,--/--,,,,,,,,,,,,,,
Josh Javon Johnson,WA (Wed),NYG,QB,NO,W 16-13,--/--,,,,,,,,,,,,,,
Matt Flynn,WA (Wed),NOR,QB,@NYG,L 13-16,--/--,,,,,,,,,,,,,,
Chase Daniel,FA,PHI,QB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Josh Freeman,WA (Wed),IND,QB,@Den,L 20-34,--/--,,,,,,,,,,,,,,
Brian Hoyer,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Mark Sanchez,WA (Wed),DAL,QB,@Wsh,W 27-23,--/--,,,,,,,,,,,,,,
Jimmy Clausen,WA (Wed),BAL,QB,@Cle,W 25-20,--/--,,,,,,,,,,,,,,
Colt McCoy,WA (Wed),WAS,QB,Dal,L 23-27,--/--,,,,,,,,,,,,,,
Tim Tebow,FA,FA,QB,** BYE **,,,,,,,,,,,,,,,,
Dan LeFevour,WA (Wed),TAM,QB,@Ari,L 7-40,--/--,,,,,,,,,,,,,,
Joe Webb,WA (Wed),CAR,QB,SF,W 46-27,--/--,,,,,,,,,,,,,,
Thaddeus Lewis,WA (Wed),SFO,QB,@Car,L 27-46,--/--,,,,,,,,,,,,,,
Christian Ponder,WA (Wed),SFO,QB,@Car,L 27-46,--/--,,,,,,,,,,,,,,
Colin Kaepernick,WA (Wed),SFO,QB,@Car,L 27-46,--/--,,,,,,,,,,,,,,
T.J. Yates,WA (Wed),HOU,QB,KC,W 19-12,--/--,,,,,,,,,,,,,,
Jerrod Johnson,WA (Wed),DAL,QB,@Wsh,W 27-23,--/--,,,,,,,,,,,,,,
Scott Tolzien,WA (Wed),IND,QB,@Den,L 20-34,--/--,,,,,,,,,,,,,,
Robert Griffin III,WA (Wed),CLE,QB,Bal,L 20-25,--/--,,,,,,,,,,,,,,
Nick Foles,WA (Wed),KAN,QB,@Hou,L 12-19,--/--,,,,,,,,,,,,,,
Brandon Weeden,WA (Wed),HOU,QB,KC,W 19-12,--/--,,,,,,,,,,,,,,
Kellen Moore,WA (Wed),DAL,QB,@Wsh,W 27-23,--/--,,,,,,,,,,,,,,
Ryan Lindley,WA (Wed),IND,QB,@Den,L 20-34,--/--,,,,,,,,,,,,,,
Austin Davis,WA (Wed),DEN,QB,Ind,W 34-20,--/--,,,,,,,,,,,,,,
Matt Simms,WA (Wed),ATL,QB,@Oak,W 35-28,--/--,,,,,,,,,,,,,,
Alex Tanney,WA (Wed),TEN,QB,@Det,W 16-15,--/--,,,,,,,,,,,,,,
Mike Glennon,WA (Wed),TAM,QB,@Ari,L 7-40,--/--,,,,,,,,,,,,,,
Ryan Nassib,WA (Wed),NYG,QB,NO,W 16-13,--/--,,,,,,,,,,,,,,
Sean Renfree,WA (Wed),ATL,QB,@Oak,W 35-28,--/--,,,,,,,,,,,,,,
Landry Jones,WA (Wed),PIT,QB,Cin,W 24-16,--/--,,,,,,,,,,,,,,
Zac Dysert,WA (Wed),MIA,QB,@NE,L 24-31,--/--,,,,,,,,,,,,,,
Matt Barkley,WA (Wed),ARI,QB,TB,W 40-7,--/--,,,,,,,,,,,,,,
Ryan Griffin,WA (Wed),TAM,QB,@Ari,L 7-40,--/--,,,,,,,,,,,,,,
Tyler Bray,WA (Wed),KAN,QB,@Hou,L 12-19,--/--,,,,,,,,,,,,,,
Matt McGloin,WA (Wed),OAK,QB,Atl,L 28-35,--/--,,,,,,,,,,,,,,
Teddy Bridgewater,WA (Wed),MIN,QB,GB,W 17-14,--/--,,,,,,,,,,,,,,
Johnny Manziel,WA (Wed),CLE,QB,Bal,L 20-25,--/--,,,,,,,,,,,,,,
AJ McCarron,WA (Wed),CIN,QB,@Pit,L 16-24,--/--,,,,,,,,,,,,,,
Tajh Boyd,WA (Wed),PIT,QB,Cin,W 24-16,--/--,,,,,,,,,,,,,,
Logan Thomas,WA (Wed),NYG,QB,NO,W 16-13,--/--,,,,,,,,,,,,,,
Zach Mettenberger,WA (Wed),PIT,QB,Cin,W 24-16,--/--,,,,,,,,,,,,,,
David Fales,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Keith Wenning,WA (Wed),CIN,QB,@Pit,L 16-24,--/--,,,,,,,,,,,,,,
Tom Savage,WA (Wed),HOU,QB,KC,W 19-12,--/--,,,,,,,,,,,,,,
Aaron Murray,WA (Wed),KAN,QB,@Hou,L 12-19,--/--,,,,,,,,,,,,,,
Matt Blanchard,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dustin Vaughan,WA (Wed),PIT,QB,Cin,W 24-16,--/--,,,,,,,,,,,,,,
Connor Shaw,FA,CHI,QB,Phi,Mon 8:30,--/--,,,,,,,,,,,,,,
Dylan Thompson,WA (Wed),LAR,QB,Sea,W 9-3,--/--,,,,,,,,,,,,,,
Sean Mannion,WA (Wed),LAR,QB,Sea,W 9-3,--/--,,,,,,,,,,,,,,
Garrett Grayson,WA (Wed),NOR,QB,@NYG,L 13-16,--/--,,,,,,,,,,,,,,
Brett Hundley,WA (Wed),GNB,QB,@Min,L 14-17,--/--,,,,,,,,,,,,,,
Jared Goff,WA (Wed),LAR,QB,Sea,W 9-3,--/--,,,,,,,,,,,,,,
Carson Wentz,FA,PHI,QB,@Chi,Mon 8:30,--/--,,,,,,,,,,,,,,
Paxton Lynch,WA (Wed),DEN,QB,Ind,W 34-20,--/--,,,,,,,,,,,,,,
Cody Kessler,WA (Wed),CLE,QB,Bal,L 20-25,--/--,,,,,,,,,,,,,,
Connor Cook,WA (Wed),OAK,QB,Atl,L 28-35,--/--,,,,,,,,,,,,,,
Kevin Hogan,WA (Wed),KAN,QB,@Hou,L 12-19,--/--,,,,,,,,,,,,,,
Nate Sudfeld,WA (Wed),WAS,QB,Dal,L 23-27,--/--,,,,,,,,,,,,,,
Jake Rudock,WA (Wed),DET,QB,Ten,L 15-16,--/--,,,,,,,,,,,,,,
Brandon Allen,WA (Wed),JAC,QB,@SD,L 14-38,--/--,,,,,,,,,,,,,,
Jeff Driskel,WA (Wed),CIN,QB,@Pit,L 16-24,--/--,,,,,,,,,,,,,,
Brandon Doughty,WA (Wed),MIA,QB,@NE,L 24-31,--/--,,,,,,,,,,,,,,
Trevone Boykin,WA (Wed),SEA,QB,@LA,L 3-9,--/--,,,,,,,,,,,,,,
Taylor Heinicke,WA (Wed),MIN,QB,GB,W 17-14,--/--,,,,,,,,,,,,,,
Stephen Morris,WA (Wed),IND,QB,@Den,L 20-34,--/--,,,,,,,,,,,,,,
Joe Callahan,WA (Wed),GNB,QB,@Min,L 14-17,--/--,,,,,,,,,,,,,,
Matt Forte,FUNK,NYJ,RB,@Buf,W 37-31,0/0,0.0,0.0,0.0,30.0,100.0,3.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,28.9
Isaiah Crowell,WA (Wed),CLE,RB,Bal,L 20-25,0/0,0.0,0.0,0.0,18.0,133.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,20.8
DeAngelo Williams,GARI,PIT,RB,Cin,W 24-16,0/0,0.0,0.0,0.0,32.0,94.0,0.0,4.0,38.0,1.0,5.0,0.0,0.0,0.0,19.2
LeGarrette Blount,WA (Wed),NWE,RB,Mia,W 31-24,0/0,0.0,0.0,0.0,29.0,123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3
Melvin Gordon,BKN,SDG,RB,Jax,W 38-14,0/0,0.0,0.0,0.0,24.0,102.0,1.0,3.0,18.0,0.0,3.0,0.0,0.0,0.0,18.0
Latavius Murray,GARI,OAK,RB,Atl,L 28-35,0/0,0.0,0.0,0.0,8.0,57.0,1.0,6.0,44.0,0.0,6.0,0.0,0.0,0.0,16.1
Giovani Bernard,WA (Wed),CIN,RB,@Pit,L 16-24,0/0,0.0,0.0,0.0,5.0,17.0,0.0,9.0,100.0,1.0,11.0,0.0,1.0,0.0,15.7
C.J. Anderson,SCOT,DEN,RB,Ind,W 34-20,0/0,0.0,0.0,0.0,20.0,74.0,1.0,3.0,19.0,0.0,5.0,0.0,0.0,0.0,15.3
DeMarco Murray,SLIV,TEN,RB,@Det,W 16-15,0/0,0.0,0.0,0.0,12.0,89.0,0.0,7.0,56.0,0.0,7.0,0.0,0.0,0.0,14.5
David Johnson,GARI,ARI,RB,TB,W 40-7,0/0,0.0,0.0,0.0,12.0,45.0,0.0,3.0,98.0,0.0,5.0,0.0,0.0,0.0,14.3
Tevin Coleman,SLIV,ATL,RB,@Oak,W 35-28,0/0,0.0,0.0,0.0,12.0,46.0,1.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,13.1
Ezekiel Elliott,SCOT,DAL,RB,@Wsh,W 27-23,0/0,0.0,0.0,0.0,21.0,83.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,12.7
Matt Jones,FUNK,WAS,RB,Dal,L 23-27,0/0,0.0,0.0,0.0,13.0,61.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,12.5
Frank Gore,SCOT,IND,RB,@Den,L 20-34,0/0,0.0,0.0,0.0,13.0,44.0,0.0,3.0,19.0,1.0,3.0,0.0,0.0,0.0,12.3
Chris Johnson,WA (Wed),ARI,RB,TB,W 40-7,0/0,0.0,0.0,0.0,16.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
Fozzy Whittaker,WA (Wed),CAR,RB,SF,W 46-27,0/0,0.0,0.0,0.0,16.0,100.0,0.0,3.0,31.0,0.0,4.0,0.0,1.0,0.0,11.1
Lamar Miller,FUNK,HOU,RB,KC,W 19-12,0/0,0.0,0.0,0.0,25.0,83.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,9.7
Devonta Freeman,SLIV,ATL,RB,@Oak,W 35-28,0/0,0.0,0.0,0.0,17.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3
LeSean McCoy,SLIV,BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,15.0,59.0,0.0,4.0,31.0,0.0,5.0,0.0,0.0,0.0,9.0
Spencer Ware,SCOT,KAN,RB,@Hou,L 12-19,0/0,0.0,0.0,0.0,10.0,57.0,0.0,2.0,48.0,0.0,3.0,0.0,1.0,0.0,8.5
Kenyan Drake,WA (Wed),MIA,RB,@NE,L 24-31,0/0,0.0,0.0,0.0,2.0,12.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,7.8
Mike Gillislee,WA (Wed),BUF,RB,NYJ,L 31-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,7.8
Corey Grant,WA (Wed),JAC,RB,@SD,L 14-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,7.5
Todd Gurley,BKN,LAR,RB,Sea,W 9-3,0/0,0.0,0.0,0.0,19.0,51.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,7.0
Robert Turbin,WA (Wed),IND,RB,@Den,L 20-34,0/0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
Alfred Morris,SCOT,DAL,RB,@Wsh,W 27-23,0/0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
Christine Michael,WA (Wed),SEA,RB,@LA,L 3-9,0/0,0.0,0.0,0.0,10.0,60.0,0.0,3.0,26.0,0.0,4.0,0.0,1.0,0.0,6.6
Theo Riddick,NOG,DET,RB,Ten,L 15-16,0/0,0.0,0.0,0.0,11.0,37.0,0.0,4.0,28.0,0.0,5.0,0.0,0.0,0.0,6.5
Charcandrick West,WA (Wed),KAN,RB,@Hou,L 12-19,0/0,0.0,0.0,0.0,6.0,61.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,6.3
Jeremy Hill,BKN,CIN,RB,@Pit,L 16-24,0/0,0.0,0.0,0.0,11.0,22.0,0.0,3.0,37.0,0.0,5.0,0.0,0.0,0.0,5.9
Chris Thompson,WA (Wed),WAS,RB,Dal,L 23-27,0/0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,57.0,0.0,4.0,0.0,0.0,0.0,5.8
Terrance West,WA (Wed),BAL,RB,@Cle,W 25-20,0/0,0.0,0.0,0.0,11.0,42.0,0.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,5.7
Duke Johnson Jr.,NOG,CLE,RB,Bal,L 20-25,0/0,0.0,0.0,0.0,3.0,12.0,0.0,4.0,44.0,0.0,5.0,0.0,0.0,0.0,5.6
DeAndre Washington,WA (Wed),OAK,RB,Atl,L 28-35,0/0,0.0,0.0,0.0,6.0,46.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,5.2
Devontae Booker,WA (Wed),DEN,RB,Ind,W 34-20,0/0,0.0,0.0,0.0,9.0,46.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,5.1
Eddie Lacy,GARI,GNB,RB,@Min,L 14-17,0/0,0.0,0.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
Derrick Henry,APE,TEN,RB,@Det,W 16-15,0/0,0.0,0.0,0.0,9.0,40.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,4.9
Mark Ingram,BKN,NOR,RB,@NYG,L 13-16,0/0,0.0,0.0,0.0,9.0,30.0,0.0,4.0,17.0,0.0,4.0,0.0,0.0,0.0,4.7
Justin Forsett,LOS,BAL,RB,@Cle,W 25-20,0/0,0.0,0.0,0.0,14.0,37.0,0.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,4.6
Shane Vereen,WA (Wed),NYG,RB,NO,W 16-13,0/0,0.0,0.0,0.0,14.0,42.0,0.0,3.0,24.0,0.0,3.0,0.0,1.0,0.0,4.6
Rashad Jennings,BKN,NYG,RB,NO,W 16-13,0/0,0.0,0.0,0.0,13.0,27.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,4.0
Jamize Olawale,WA (Wed),OAK,RB,Atl,L 28-35,0/0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,3.9
Ameer Abdullah,APE,DET,RB,Ten,L 15-16,0/0,0.0,0.0,0.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
T.J. Yeldon,APE,JAC,RB,@SD,L 14-38,0/0,0.0,0.0,0.0,7.0,28.0,0.0,8.0,10.0,0.0,9.0,0.0,0.0,0.0,3.8
Josh Ferguson,WA (Wed),IND,RB,@Den,L 20-34,0/0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,29.0,0.0,5.0,0.0,0.0,0.0,3.6
Lance Dunbar,WA (Wed),DAL,RB,@Wsh,W 27-23,0/0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,3.2
Carlos Hyde,SLIV,SFO,RB,@Car,L 27-46,0/0,0.0,0.0,0.0,14.0,34.0,0.0,3.0,18.0,0.0,3.0,0.0,1.0,0.0,3.2
Danny Woodhead,LOS,SDG,RB,Jax,W 38-14,0/0,0.0,0.0,0.0,3.0,27.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.1
Dwayne Washington,WA (Wed),DET,RB,Ten,L 15-16,0/0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
Jacquizz Rodgers,FA,CHI,RB,Phi,Mon 8:30,0/0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9
James White,WA (Wed),NWE,RB,Mia,W 31-24,0/0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,2.9
Charles Sims,WA (Wed),TAM,RB,@Ari,L 7-40,0/0,0.0,0.0,0.0,9.0,24.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,2.8
Jalen Richard,WA (Wed),OAK,RB,Atl,L 28-35,0/0,0.0,0.0,0.0,7.0,17.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.7
Adrian Peterson,APE,MIN,RB,GB,W 17-14,0/0,0.0,0.0,0.0,12.0,19.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,2.6
Mike Tolbert,WA (Wed),CAR,RB,SF,W 46-27,0/0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5
Matt Asiata,WA (Wed),MIN,RB,GB,W 17-14,0/0,0.0,0.0,0.0,6.0,14.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.5
Jay Ajayi,WA (Wed),MIA,RB,@NE,L 24-31,0/0,0.0,0.0,0.0,5.0,14.0,0.0,4.0,31.0,0.0,4.0,0.0,1.0,0.0,2.5
Doug Martin,NOG,TAM,RB,@Ari,L 7-40,0/0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Shaun Draughn,WA (Wed),SFO,RB,@Car,L 27-46,0/0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1
Jonathan Grimes,WA (Wed),HOU,RB,KC,W 19-12,0/0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,2.1
James Starks,WA (Wed),GNB,RB,@Min,L 14-17,0/0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,1.9
Travaris Cadet,WA (Wed),NOR,RB,@NYG,L 13-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,1.7
Jonathan Stewart,NOG,CAR,RB,SF,W 46-27,0/0,0.0,0.0,0.0,5.0,9.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,1.6
Denard Robinson,WA (Wed),JAC,RB,@SD,L 14-38,0/0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.4
Fitzgerald Toussaint,WA (Wed),PIT,RB,Cin,W 24-16,0/0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.3
Kenneth Farrow,WA (Wed),SDG,RB,Jax,W 38-14,0/0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3
